,carat,cut,color,clarity,depth,table,price,x,y,z,volume,surface_area
16805,1.21,Premium,H,VS2,60.5,60.0,6722,6.95,6.9,4.19,200.93145000000004,36.080000000000005
9309,1.24,Very Good,J,SI2,62.2,58.0,4583,6.82,6.94,4.28,202.57582400000004,36.080000000000005
21921,1.2,Premium,F,VVS2,60.5,60.0,10064,6.98,6.87,4.19,200.92139400000005,36.080000000000005
8753,1.23,Premium,D,SI2,58.0,59.0,4470,7.02,6.97,4.06,198.65336399999995,36.099999999999994
10982,1.24,Ideal,G,SI1,62.7,56.0,4916,6.89,6.85,4.31,203.41691499999996,36.099999999999994
15909,1.24,Premium,I,VVS2,62.7,58.0,6383,6.85,6.89,4.31,203.41691499999996,36.099999999999994
11720,1.26,Premium,J,SI1,61.8,58.0,5080,6.91,6.88,4.26,202.52380799999997,36.099999999999994
11290,1.26,Very Good,J,SI1,61.8,58.0,4989,6.88,6.91,4.26,202.52380799999997,36.099999999999994
20046,1.25,Very Good,G,VS1,62.7,56.0,8580,6.81,6.93,4.31,203.40312299999997,36.099999999999994
11255,1.27,Very Good,H,SI2,63.1,57.0,4978,6.88,6.84,4.33,203.766336,36.099999999999994
17359,1.21,Premium,H,VS2,59.3,60.0,6974,6.99,6.93,4.13,200.060091,36.1
17104,1.21,Premium,H,VS2,59.3,60.0,6849,6.93,6.99,4.13,200.060091,36.1
19575,1.26,Ideal,D,VS2,62.5,57.0,8256,6.9,6.85,4.3,203.2395,36.1
14376,1.2,Premium,H,SI1,59.3,60.0,5822,7.0,6.92,4.13,200.0572,36.1
10272,1.25,Ideal,J,SI1,62.7,57.0,4764,6.86,6.88,4.31,203.418208,36.1
20726,1.23,Ideal,G,VS1,62.0,56.0,9030,6.92,6.86,4.27,202.702024,36.1
21280,1.22,Very Good,E,VS2,59.5,60.0,9495,6.91,7.0,4.14,200.2518,36.1
22171,1.23,Ideal,G,VVS2,61.0,57.0,10304,6.93,6.9,4.22,201.78773999999999,36.1
16098,1.28,Premium,I,VS2,62.5,61.0,6451,6.89,6.86,4.3,203.24122,36.1
13994,1.25,Ideal,H,SI2,61.2,57.0,5706,6.89,6.93,4.23,201.972771,36.1
10381,1.22,Good,H,SI2,61.5,64.0,4782,6.93,6.87,4.25,202.338675,36.1
24841,1.22,Ideal,F,VVS1,62.0,54.0,13539,6.88,6.9,4.27,202.70543999999998,36.1
23391,1.24,Ideal,G,VVS1,62.1,56.0,11503,6.86,6.91,4.28,202.88312800000003,36.1
14309,1.25,Ideal,H,SI2,61.2,57.0,5810,6.93,6.89,4.23,201.972771,36.1
21247,1.23,Premium,F,VS1,60.8,58.0,9471,6.94,6.9,4.21,201.60006,36.1
14053,1.23,Premium,I,SI1,60.3,58.0,5717,6.95,6.92,4.18,201.03292,36.1
22398,1.24,Premium,G,IF,60.5,60.0,10508,6.95,6.91,4.19,201.22265500000003,36.1
12073,1.25,Premium,J,SI1,62.0,58.0,5166,6.9,6.88,4.27,202.70543999999998,36.1
7442,1.2,Premium,I,SI2,59.0,60.0,4234,6.99,6.95,4.11,199.66585500000002,36.1
10430,1.24,Premium,I,SI1,62.4,59.0,4791,6.89,6.87,4.29,203.064147,36.1
9760,1.24,Premium,E,SI2,60.5,62.0,4666,6.97,6.89,4.19,201.21762700000002,36.1
19354,1.24,Ideal,H,VVS2,62.0,56.0,8069,6.92,6.86,4.27,202.702024,36.1
11701,1.25,Premium,J,SI1,62.0,58.0,5073,6.88,6.9,4.27,202.70543999999998,36.1
11896,1.24,Premium,J,VS2,62.0,58.0,5128,6.87,6.91,4.27,202.70415899999998,36.1
17469,1.24,Very Good,H,SI1,60.8,60.0,7050,6.9,6.94,4.21,201.60006,36.1
13700,1.22,Ideal,I,SI1,60.8,57.0,5602,6.95,6.89,4.21,201.597955,36.1
20836,1.23,Premium,F,VS2,60.8,59.0,9122,6.94,6.9,4.21,201.60006,36.1
7677,1.29,Fair,G,I1,66.0,58.0,4277,6.82,6.75,4.48,206.23680000000004,36.1
20610,1.23,Premium,F,VS2,60.8,59.0,8959,6.9,6.94,4.21,201.60006,36.1
17106,1.24,Premium,H,VS2,61.2,59.0,6850,6.89,6.93,4.23,201.972771,36.1
22140,1.23,Very Good,F,VS1,60.8,58.0,10276,6.9,6.94,4.21,201.60006,36.1
10487,1.23,Ideal,I,SI2,60.6,57.0,4805,6.97,6.88,4.2,201.40511999999998,36.1
18709,1.22,Very Good,H,VS1,62.4,59.0,7673,6.91,6.85,4.29,203.06071500000002,36.1
14107,1.25,Premium,H,SI2,61.6,54.0,5740,6.95,6.85,4.25,202.331875,36.1
11091,1.26,Ideal,E,SI2,62.4,57.0,4939,6.91,6.85,4.29,203.06071500000002,36.1
14456,1.23,Ideal,I,SI1,62.0,57.0,5855,6.91,6.87,4.27,202.70415899999998,36.1
13787,1.25,Very Good,H,SI2,61.6,54.0,5637,6.85,6.95,4.25,202.331875,36.1
14799,1.24,Ideal,I,SI1,62.4,57.0,5976,6.89,6.87,4.29,203.064147,36.1
13461,1.21,Premium,J,VS2,60.2,57.0,5541,6.97,6.91,4.18,201.320086,36.12
22626,1.23,Very Good,E,VS1,61.5,58.0,10730,6.88,6.93,4.25,202.6332,36.12
13055,1.21,Premium,I,SI1,59.3,59.0,5421,6.98,6.95,4.13,200.35043000000002,36.12
15435,1.23,Ideal,H,SI2,60.6,56.0,6199,6.94,6.92,4.2,201.70416,36.12
3114,1.27,Ideal,I,I1,62.3,56.0,3328,6.91,6.86,4.29,203.35715400000004,36.12
5112,1.2,Ideal,H,I1,58.6,57.0,3763,7.01,6.96,4.09,199.549464,36.12
13539,1.21,Premium,I,SI1,60.6,56.0,5556,6.97,6.89,4.2,201.69786,36.12
13166,1.21,Very Good,I,SI1,60.6,56.0,5457,6.89,6.97,4.2,201.69786,36.12
4762,1.2,Very Good,H,I1,58.6,57.0,3696,6.96,7.01,4.09,199.549464,36.12
16723,1.23,Ideal,H,SI1,61.5,57.0,6681,6.92,6.89,4.25,202.6349,36.12
21554,1.26,Premium,D,VS2,62.5,59.0,9720,6.91,6.85,4.3,203.53405,36.12
21045,1.25,Ideal,G,VS2,61.5,58.0,9282,6.88,6.93,4.25,202.6332,36.12
14440,1.26,Very Good,H,VS2,63.1,58.0,5849,6.91,6.81,4.34,204.227814,36.12
19052,1.21,Very Good,F,SI1,60.2,60.0,7877,6.92,6.96,4.18,201.32217599999998,36.12
11529,1.23,Very Good,G,SI2,60.8,59.0,5037,6.88,6.97,4.21,201.88465599999998,36.12
19437,1.23,Ideal,G,VS2,61.5,54.0,8133,6.92,6.89,4.25,202.6349,36.12
10166,1.21,Premium,F,SI2,61.5,57.0,4740,6.93,6.88,4.25,202.6332,36.12
19200,1.23,Ideal,G,VS2,61.5,54.0,7988,6.89,6.92,4.25,202.6349,36.12
11800,1.22,Ideal,H,SI2,61.0,57.0,5099,6.89,6.95,4.22,202.07681,36.12
12145,1.21,Ideal,I,SI2,60.6,56.0,5184,6.94,6.92,4.2,201.70416,36.12
12272,1.24,Ideal,I,SI2,61.9,57.0,5221,6.87,6.92,4.27,202.99750799999998,36.12
19090,1.26,Very Good,G,SI1,63.3,58.0,7910,6.88,6.84,4.34,204.23692799999998,36.12
11771,1.21,Ideal,I,SI2,60.6,56.0,5091,6.92,6.94,4.2,201.70416,36.12
19890,1.24,Ideal,G,VS2,62.1,56.0,8504,6.87,6.91,4.28,203.178876,36.120000000000005
17823,1.22,Ideal,E,SI1,61.7,56.0,7215,6.92,6.88,4.26,202.81689599999999,36.120000000000005
17461,1.25,Ideal,I,VS1,61.4,58.0,7042,6.89,6.93,4.24,202.450248,36.120000000000005
11831,1.2,Premium,J,VS1,59.1,61.0,5107,7.0,6.94,4.12,200.14960000000002,36.120000000000005
13701,1.22,Ideal,H,SI2,61.7,56.0,5602,6.93,6.87,4.26,202.814766,36.120000000000005
14911,1.21,Good,H,SI1,58.2,58.0,6022,6.98,7.01,4.07,199.14428600000002,36.120000000000005
10059,1.31,Very Good,G,SI2,63.4,58.0,4714,6.91,6.8,4.35,204.3978,36.120000000000005
18735,1.23,Ideal,H,VS2,61.7,56.0,7687,6.92,6.88,4.26,202.81689599999999,36.120000000000005
21730,1.21,Very Good,G,VVS2,60.4,56.0,9878,6.96,6.91,4.19,201.51218400000002,36.120000000000005
18510,1.25,Ideal,H,SI1,62.4,55.0,7573,6.9,6.86,4.3,203.5362,36.120000000000005
15211,1.24,Premium,F,SI1,61.4,62.0,6125,6.94,6.88,4.24,202.448128,36.120000000000005
17599,1.21,Very Good,H,VS2,59.1,59.0,7113,6.95,6.99,4.12,200.15166000000002,36.120000000000005
12428,1.2,Premium,G,SI2,59.9,59.0,5250,6.92,6.98,4.16,200.93465600000002,36.120000000000005
17542,1.22,Ideal,E,SI1,61.7,56.0,7085,6.88,6.92,4.26,202.81689599999999,36.120000000000005
20776,1.26,Very Good,F,VS2,61.4,59.0,9071,6.86,6.96,4.24,202.44134400000002,36.120000000000005
11446,1.2,Very Good,J,VS1,59.1,61.0,5016,6.94,7.0,4.12,200.14960000000002,36.120000000000005
17183,1.21,Very Good,H,SI1,60.4,58.0,6892,6.91,6.96,4.19,201.51218400000002,36.120000000000005
20741,1.2,Ideal,G,VS1,61.7,55.0,9038,6.92,6.88,4.26,202.81689599999999,36.120000000000005
18897,1.2,Premium,G,VS2,58.2,59.0,7795,7.04,6.95,4.07,199.13696000000004,36.120000000000005
21405,1.2,Very Good,F,VS1,58.7,59.0,9574,6.89,7.07,4.1,199.72042999999996,36.120000000000005
10175,1.26,Ideal,J,SI2,62.5,53.0,4742,6.9,6.86,4.3,203.5362,36.120000000000005
15903,1.18,Ideal,I,VVS1,59.7,54.0,6378,6.92,6.99,4.15,200.73882000000003,36.120000000000005
10742,1.24,Premium,I,VS2,61.2,58.0,4858,6.94,6.89,4.23,202.26421800000003,36.120000000000005
13291,1.22,Ideal,H,SI2,61.7,56.0,5502,6.87,6.93,4.26,202.814766,36.120000000000005
23322,1.23,Ideal,G,VVS1,61.4,55.0,11417,6.89,6.93,4.24,202.450248,36.120000000000005
21260,1.2,Premium,G,VVS2,59.7,60.0,9475,7.0,6.91,4.15,200.73550000000003,36.120000000000005
14557,1.24,Premium,I,VS2,62.1,55.0,5889,6.91,6.87,4.28,203.178876,36.120000000000005
15706,1.25,Premium,I,VS2,61.2,58.0,6300,6.94,6.89,4.23,202.26421800000003,36.120000000000005
10827,1.23,Premium,F,SI2,61.7,58.0,4876,6.85,6.95,4.26,202.80795,36.120000000000005
9694,1.26,Ideal,J,SI2,62.5,53.0,4656,6.86,6.9,4.3,203.5362,36.120000000000005
16193,1.18,Ideal,I,VVS1,59.7,54.0,6494,6.99,6.92,4.15,200.73882000000003,36.120000000000005
20594,1.22,Premium,D,VS2,59.6,60.0,8950,6.97,6.95,4.15,201.032225,36.14
22958,1.23,Very Good,G,VVS1,61.2,55.8,11081,6.9,6.94,4.23,202.55778000000004,36.14
11211,1.21,Ideal,J,VS2,59.6,57.0,4968,6.98,6.94,4.15,201.03098000000006,36.14
22152,1.26,Very Good,F,VS1,62.5,58.0,10284,6.83,6.94,4.3,203.82086,36.14
15221,1.2,Premium,H,SI1,58.9,60.0,6129,7.02,6.94,4.11,200.23426800000001,36.14
13932,1.27,Premium,I,SI1,62.3,56.0,5690,6.93,6.85,4.29,203.64844499999998,36.14
16846,1.18,Good,G,SI1,58.0,59.0,6743,6.98,7.03,4.06,199.22176399999998,36.14
17142,1.24,Ideal,H,SI1,62.3,54.0,6867,6.88,6.9,4.29,203.65488000000002,36.14
20582,1.27,Very Good,G,VVS2,62.5,57.0,8941,6.86,6.91,4.3,203.83118000000002,36.14
4729,1.21,Ideal,I,I1,61.3,57.0,3686,6.94,6.89,4.24,202.74238400000002,36.14
15829,1.26,Premium,H,SI2,61.3,57.0,6350,6.96,6.87,4.24,202.736448,36.14
10875,1.2,Ideal,I,SI2,59.6,61.0,4890,6.95,6.97,4.15,201.032225,36.14
21805,1.21,Ideal,G,VVS2,59.4,59.0,9954,6.92,7.01,4.14,200.82808799999998,36.14
17597,1.21,Ideal,I,VS1,61.7,53.0,7111,6.89,6.92,4.26,203.11168799999996,36.14
14043,1.24,Ideal,I,SI1,61.3,56.0,5714,6.9,6.93,4.24,202.74408,36.14
12546,1.23,Premium,D,SI2,58.9,58.0,5283,6.99,6.97,4.11,200.24043300000002,36.14
22034,1.24,Ideal,F,VS1,61.5,54.0,10138,6.93,6.89,4.25,202.92772499999998,36.14
25522,1.24,Ideal,D,VVS2,61.5,57.0,14737,6.88,6.94,4.25,202.9256,36.14
23072,1.23,Ideal,G,VVS1,61.2,56.0,11182,6.94,6.9,4.23,202.55778000000004,36.14
11454,1.28,Good,H,SI2,63.6,56.0,5018,6.92,6.78,4.37,205.029912,36.14
16873,1.27,Premium,H,VS2,62.6,59.0,6755,6.83,6.93,4.31,204.00048899999996,36.14
18135,1.25,Premium,H,VS2,60.4,59.0,7378,6.96,6.92,4.19,201.803808,36.14
12042,1.22,Very Good,J,VS2,60.8,56.0,5160,6.95,6.91,4.21,202.18314500000002,36.14
16186,1.24,Ideal,H,SI1,60.9,57.0,6488,6.9,6.95,4.22,202.3701,36.14
19877,1.24,Ideal,H,VVS1,62.3,54.0,8489,6.88,6.9,4.29,203.65488000000002,36.14
15931,1.27,Ideal,I,VS1,62.8,57.0,6396,6.86,6.89,4.32,204.186528,36.14
22830,1.25,Very Good,G,VVS1,60.6,60.0,10962,6.92,6.95,4.2,201.99480000000003,36.14
10916,1.25,Ideal,H,SI2,61.6,54.0,4900,6.94,6.88,4.25,202.9256,36.14
20441,1.25,Premium,F,VS2,61.5,60.0,8840,6.93,6.89,4.25,202.92772499999998,36.14
14898,1.2,Very Good,H,SI1,58.9,60.0,6019,6.94,7.02,4.11,200.23426800000001,36.14
13195,1.22,Premium,H,SI2,60.2,56.0,5466,6.96,6.93,4.18,201.61310399999996,36.14
19018,1.27,Premium,H,VS2,61.1,58.0,7849,6.96,6.88,4.23,202.552704,36.14
14805,1.23,Premium,H,VS2,59.3,58.0,5979,7.0,6.94,4.13,200.6354,36.14
13495,1.27,Premium,I,SI1,62.3,56.0,5547,6.93,6.85,4.29,203.64844499999998,36.14
19410,1.26,Ideal,H,SI1,61.6,56.0,8110,6.88,6.93,4.26,203.10998399999997,36.14
14948,1.23,Very Good,H,VS2,58.5,62.0,6039,6.98,7.0,4.09,199.8374,36.14
15277,1.23,Premium,H,VS2,58.5,62.0,6150,7.0,6.98,4.09,199.8374,36.14
15448,1.23,Premium,I,VS2,61.1,60.0,6206,6.95,6.89,4.23,202.55566500000003,36.14
17883,1.25,Premium,H,VS2,60.4,59.0,7246,6.92,6.96,4.19,201.803808,36.14
14743,1.25,Premium,H,SI2,62.1,58.0,5950,6.93,6.86,4.28,203.470344,36.14
7258,1.25,Premium,H,SI2,60.5,61.0,4200,6.97,6.91,4.2,202.28334,36.16
19450,1.23,Premium,G,VS1,59.6,60.0,8145,6.94,6.99,4.15,201.31899000000004,36.16
20055,1.24,Ideal,G,VS1,61.9,54.0,8584,6.89,6.92,4.27,203.58847599999996,36.16
16280,1.27,Premium,I,VS1,62.2,59.0,6532,6.92,6.87,4.29,203.948316,36.16
23732,1.23,Ideal,F,VVS2,61.9,55.0,11927,6.92,6.89,4.27,203.58847599999996,36.16
15547,1.24,Ideal,H,SI1,61.3,57.0,6254,6.95,6.89,4.24,203.03452000000001,36.16
13668,1.22,Premium,I,SI1,61.3,58.0,5602,6.94,6.9,4.24,203.03664000000003,36.16
22331,1.23,Very Good,G,VVS1,61.3,57.0,10435,6.88,6.96,4.24,203.031552,36.16
13812,1.26,Ideal,I,SI1,62.4,56.0,5645,6.93,6.85,4.3,204.12314999999995,36.16
2854,1.25,Ideal,E,I1,60.9,56.0,3276,6.95,6.91,4.22,202.66339,36.16
24095,1.24,Ideal,D,VS1,61.6,55.0,12417,6.92,6.9,4.26,203.40648000000002,36.16
24591,1.25,Ideal,G,VVS1,61.3,57.0,13096,6.9,6.94,4.24,203.03664000000003,36.16
21274,1.23,Premium,F,VS1,61.3,60.0,9489,6.94,6.9,4.24,203.03664000000003,36.16
19411,1.26,Ideal,H,SI1,61.9,57.0,8110,6.88,6.93,4.27,203.58676799999998,36.16
13846,1.28,Very Good,I,SI2,62.6,58.0,5654,6.87,6.89,4.32,204.48417600000002,36.16
19658,1.23,Premium,G,VS1,59.6,60.0,8293,6.99,6.94,4.15,201.31899000000004,36.16
20399,1.23,Premium,G,VVS2,59.6,59.0,8810,6.95,6.98,4.15,201.32065000000003,36.16
18826,1.24,Ideal,H,VS1,61.6,56.0,7743,6.95,6.87,4.26,203.40009,36.16
20624,1.23,Premium,G,VVS2,59.6,59.0,8971,6.98,6.95,4.15,201.32065000000003,36.16
21089,1.23,Premium,F,VS1,61.3,60.0,9319,6.9,6.94,4.24,203.03664000000003,36.16
14099,1.22,Premium,G,SI2,60.5,58.0,5739,6.96,6.92,4.2,202.28544,36.16
14258,1.26,Ideal,G,VS2,61.5,57.0,5792,6.94,6.89,4.25,203.22055,36.16
21105,1.24,Premium,F,VS1,61.5,57.0,9333,6.97,6.86,4.25,203.21035,36.16
14489,1.24,Ideal,J,VS1,61.6,57.0,5866,6.89,6.93,4.26,203.40520199999997,36.16
18128,1.22,Very Good,F,SI1,60.5,58.0,7372,6.91,6.97,4.2,202.28334,36.16
16030,1.22,Very Good,I,VS2,59.6,58.0,6419,6.95,6.98,4.15,201.32065000000003,36.16
18141,1.23,Ideal,H,VVS2,61.3,55.0,7387,6.9,6.94,4.24,203.03664000000003,36.16
18688,1.24,Very Good,G,VS2,61.5,58.0,7660,6.89,6.94,4.25,203.22055,36.16
11205,1.28,Very Good,J,SI1,63.4,59.0,4967,6.89,6.84,4.35,205.00505999999996,36.16
17388,1.24,Ideal,G,SI1,60.5,60.0,6994,6.97,6.91,4.2,202.28334,36.16
10833,1.28,Good,J,SI1,63.4,59.0,4878,6.84,6.89,4.35,205.00505999999996,36.16
16013,1.27,Premium,I,VS1,62.2,59.0,6415,6.87,6.92,4.29,203.948316,36.16
10729,1.24,Premium,H,SI2,62.1,58.0,4854,6.92,6.88,4.28,203.769088,36.160000000000004
12438,1.25,Ideal,J,SI1,62.4,57.0,5252,6.86,6.92,4.3,204.12616,36.160000000000004
14792,1.25,Ideal,J,VVS2,61.1,57.0,5975,6.91,6.94,4.23,202.85134200000005,36.160000000000004
14798,1.24,Ideal,I,SI1,61.1,60.0,5976,6.94,6.91,4.23,202.85134200000005,36.160000000000004
17120,1.25,Premium,G,SI1,60.7,58.0,6856,6.97,6.9,4.21,202.47153,36.160000000000004
9360,1.26,Premium,H,SI2,62.0,56.0,4586,6.92,6.88,4.28,203.769088,36.160000000000004
18687,1.24,Premium,G,VS1,62.0,59.0,7660,6.88,6.92,4.28,203.769088,36.160000000000004
18905,1.24,Premium,G,VS1,62.0,59.0,7800,6.92,6.88,4.28,203.769088,36.160000000000004
17394,1.23,Very Good,H,SI1,60.3,58.0,6997,6.93,6.96,4.19,202.09543200000002,36.160000000000004
22764,1.22,Ideal,G,VVS1,61.1,56.0,10888,6.91,6.94,4.23,202.85134200000005,36.160000000000004
21769,1.2,Very Good,E,VS1,59.4,56.0,9904,6.94,7.0,4.14,201.12120000000002,36.160000000000004
20876,1.22,Ideal,G,VS1,60.7,57.0,9166,6.94,6.93,4.21,202.476582,36.160000000000004
18609,1.27,Ideal,E,SI1,62.4,58.0,7631,6.87,6.91,4.3,204.12831,36.160000000000004
16452,1.28,Premium,H,SI1,62.0,62.0,6595,6.93,6.87,4.28,203.766948,36.160000000000004
16345,1.27,Ideal,F,VS2,62.8,56.0,6543,6.9,6.86,4.32,204.48288000000002,36.160000000000004
20696,1.22,Ideal,G,VS1,60.7,57.0,9002,6.93,6.94,4.21,202.476582,36.160000000000004
15089,1.25,Ideal,J,VVS2,61.1,57.0,6084,6.94,6.91,4.23,202.85134200000005,36.160000000000004
14055,1.23,Premium,H,SI2,62.0,59.0,5717,6.92,6.88,4.28,203.769088,36.160000000000004
22879,1.21,Ideal,D,VS1,60.1,60.0,11019,6.92,6.99,4.18,202.189944,36.18
16187,1.22,Premium,G,SI1,60.7,59.0,6492,6.92,6.96,4.21,202.76707199999998,36.18
16765,1.21,Very Good,F,SI1,59.4,56.0,6708,6.95,7.0,4.14,201.41099999999997,36.18
14927,1.25,Ideal,H,SI2,61.6,55.0,6030,6.89,6.94,4.26,203.698716,36.18
24947,1.26,Ideal,F,IF,62.6,57.0,13671,6.94,6.84,4.31,204.59397599999997,36.18
20727,1.25,Ideal,G,VS2,62.4,55.0,9030,6.93,6.86,4.3,204.42113999999998,36.18
18111,1.25,Ideal,H,VS2,62.2,57.0,7365,6.92,6.88,4.29,204.245184,36.18
14106,1.25,Premium,J,VS1,62.2,58.0,5740,6.92,6.88,4.29,204.245184,36.18
16623,1.26,Premium,H,SI1,62.2,58.0,6664,6.93,6.87,4.29,204.24303899999998,36.18
13772,1.25,Very Good,J,VS1,61.8,58.0,5628,6.89,6.93,4.27,203.88267899999997,36.18
11976,1.26,Premium,I,SI2,60.1,59.0,5151,7.0,6.91,4.18,202.1866,36.18
13789,1.25,Premium,J,VS1,62.2,58.0,5637,6.88,6.92,4.29,204.245184,36.18
15047,1.21,Premium,E,SI2,58.8,58.0,6065,7.07,6.91,4.11,200.78870700000002,36.18
22849,1.25,Ideal,G,VVS2,62.2,55.0,10983,6.87,6.93,4.29,204.24303899999998,36.18
15779,1.26,Ideal,J,VS1,62.2,58.0,6332,6.88,6.92,4.29,204.245184,36.18
15961,1.22,Premium,E,SI1,59.7,61.0,6403,7.03,6.9,4.16,201.78912000000003,36.18
13279,1.25,Premium,J,VS1,62.0,58.0,5500,6.89,6.92,4.28,204.06526399999998,36.18
17727,1.24,Premium,F,SI1,61.6,59.0,7162,6.94,6.89,4.26,203.698716,36.18
16375,1.27,Very Good,I,SI1,60.7,61.0,6559,6.97,6.91,4.21,202.764967,36.18
14559,1.24,Premium,F,SI2,61.4,58.0,5889,6.94,6.9,4.25,203.5155,36.18
23970,1.26,Ideal,F,VVS2,62.3,57.0,12237,6.87,6.92,4.3,204.42371999999997,36.18
20781,1.24,Ideal,F,VS2,61.4,57.0,9073,6.98,6.86,4.25,203.5019,36.18
20238,1.24,Ideal,H,VS1,61.0,57.0,8719,6.91,6.95,4.23,203.14363500000005,36.18
3305,1.23,Premium,F,I1,60.8,59.0,3375,6.96,6.91,4.22,202.954992,36.18
16779,1.22,Good,I,VS1,59.2,61.0,6713,7.01,6.95,4.13,201.21153499999997,36.18
12587,1.26,Premium,I,SI1,60.5,62.0,5292,6.97,6.92,4.2,202.57608,36.18
25964,1.19,Very Good,D,VVS1,59.4,56.0,15767,6.95,7.0,4.14,201.41099999999997,36.18
23979,1.2,Very Good,E,VVS2,59.5,54.0,12253,6.98,6.96,4.15,201.61032000000003,36.18000000000001
18369,1.24,Premium,H,VS1,61.2,59.0,7493,6.94,6.91,4.24,203.33089600000002,36.18000000000001
18101,1.24,Premium,H,VS1,61.2,59.0,7358,6.91,6.94,4.24,203.33089600000002,36.18000000000001
14238,1.24,Very Good,J,VS1,62.1,58.0,5783,6.85,6.96,4.29,204.53003999999999,36.199999999999996
19580,1.24,Ideal,H,VS2,60.8,56.0,8257,6.92,6.96,4.22,203.24870399999998,36.199999999999996
16816,1.24,Premium,H,SI1,60.4,59.0,6729,6.97,6.93,4.2,202.86882,36.199999999999996
16031,1.25,Ideal,I,VS2,62.5,56.0,6419,6.87,6.92,4.31,204.89912399999997,36.199999999999996
19851,1.27,Premium,D,SI1,62.5,58.0,8463,6.92,6.87,4.31,204.89912399999997,36.199999999999996
19736,1.25,Ideal,H,VS1,62.1,57.0,8365,6.89,6.92,4.29,204.54205199999998,36.199999999999996
19679,1.27,Very Good,D,SI1,62.5,58.0,8312,6.87,6.92,4.31,204.89912399999997,36.199999999999996
20073,1.2,Premium,G,VS1,60.2,60.0,8596,7.0,6.91,4.19,202.67030000000003,36.2
15609,1.26,Ideal,F,SI2,62.7,58.0,6277,6.91,6.87,4.32,205.077744,36.2
20230,1.21,Very Good,F,VS2,60.1,55.0,8711,6.91,7.01,4.18,202.47543799999997,36.2
21725,1.21,Ideal,G,VS2,60.1,57.0,9873,6.94,6.98,4.18,202.48421600000003,36.2
17761,1.23,Ideal,I,VS1,61.6,54.0,7181,6.9,6.94,4.26,203.99436,36.2
12049,1.23,Ideal,F,SI2,61.9,56.0,5163,6.89,6.93,4.28,204.360156,36.2
19137,1.25,Premium,G,VS2,61.2,57.0,7948,6.95,6.91,4.24,203.62388,36.2
20678,1.24,Ideal,F,VS2,61.7,53.0,8983,6.93,6.9,4.27,204.17858999999999,36.2
13296,1.23,Premium,J,VS2,61.9,55.0,5504,6.94,6.88,4.28,204.35801600000002,36.2
15965,1.3,Premium,J,VVS2,62.9,60.0,6405,6.91,6.86,4.33,205.25325800000005,36.2
15090,1.25,Premium,I,VS2,61.0,59.0,6084,6.98,6.89,4.23,203.43000600000002,36.2
11563,1.24,Very Good,J,SI1,61.6,60.0,5045,6.89,6.95,4.26,203.99222999999998,36.2
23568,1.22,Ideal,F,VVS2,61.9,53.0,11730,6.9,6.92,4.28,204.36144000000004,36.2
15554,1.24,Premium,I,VS2,60.2,58.0,6257,6.98,6.93,4.19,202.67616600000002,36.2
14556,1.24,Ideal,F,SI2,61.7,57.0,5889,6.95,6.88,4.27,204.17432,36.2
15485,1.32,Fair,E,SI2,65.2,58.0,6221,6.86,6.79,4.45,207.27833,36.2
19829,1.2,Very Good,G,VS1,60.2,60.0,8442,6.91,7.0,4.19,202.67030000000003,36.2
14643,1.27,Ideal,J,VS2,62.9,54.0,5925,6.87,6.9,4.33,205.25499000000002,36.2
18232,1.22,Ideal,I,VS2,60.4,57.0,7430,6.91,6.99,4.2,202.86378000000002,36.2
12961,1.22,Premium,I,VS2,60.1,58.0,5405,6.92,7.0,4.18,202.47919999999996,36.2
17952,1.22,Premium,H,VS1,58.9,59.0,7283,7.02,6.96,4.12,201.29990399999997,36.2
15643,1.3,Very Good,I,VS2,62.7,57.0,6290,6.88,6.9,4.32,205.07904000000002,36.2
11930,1.2,Very Good,J,VS2,59.9,60.0,5140,6.98,6.95,4.17,202.29087,36.2
16769,1.21,Premium,H,VS2,58.8,59.0,6708,7.01,6.98,4.11,201.10147800000001,36.2
21540,1.22,Very Good,G,VVS2,59.3,58.0,9706,6.97,6.99,4.14,201.70204199999998,36.2
17705,1.22,Very Good,H,VS1,58.9,59.0,7152,6.96,7.02,4.12,201.29990399999997,36.2
20490,1.21,Premium,F,VS2,60.1,55.0,8870,7.01,6.91,4.18,202.47543799999997,36.2
16481,1.26,Ideal,G,VS1,62.3,57.0,6604,6.93,6.87,4.3,204.71912999999998,36.2
16231,1.23,Ideal,G,SI1,61.4,56.0,6509,6.94,6.91,4.25,203.81045000000003,36.2
14790,1.25,Premium,I,VS2,61.0,59.0,5975,6.89,6.98,4.23,203.43000600000002,36.2
19156,1.25,Very Good,F,SI1,61.4,56.0,7956,6.91,6.94,4.25,203.81045000000003,36.2
20452,1.25,Very Good,E,VS2,61.6,57.0,8851,6.9,6.94,4.26,203.99436,36.2
12251,1.23,Ideal,J,VS2,61.5,57.0,5217,6.9,6.95,4.26,204.28830000000002,36.22
21340,1.23,Ideal,G,VVS2,61.0,55.0,9525,6.93,6.95,4.23,203.73160500000003,36.22
24643,1.24,Ideal,G,IF,62.0,55.0,13178,6.93,6.89,4.29,204.83763299999998,36.22
15080,1.33,Fair,G,SI2,63.0,62.0,6078,6.9,6.87,4.34,205.72902000000002,36.22
18501,1.26,Very Good,H,VS2,63.8,52.0,7567,6.89,6.84,4.38,206.41888799999998,36.22
